INFO:root:Epoch 001 - Loss: 0.5840 - Acc: 0.7951
INFO:root:Epoch 002 - Loss: 0.5359 - Acc: 0.7950
INFO:root:Epoch 003 - Loss: 0.5013 - Acc: 0.7950
INFO:root:Epoch 004 - Loss: 0.4770 - Acc: 0.7950
INFO:root:Epoch 005 - Loss: 0.4594 - Acc: 0.7944
INFO:root:Epoch 006 - Loss: 0.4460 - Acc: 0.7939
INFO:root:Epoch 007 - Loss: 0.4372 - Acc: 0.7917
INFO:root:Epoch 008 - Loss: 0.4334 - Acc: 0.7930
INFO:root:Epoch 009 - Loss: 0.4321 - Acc: 0.7922
INFO:root:Epoch 010 - Loss: 0.4316 - Acc: 0.7929
INFO:root:Epoch 011 - Loss: 0.4324 - Acc: 0.7939
INFO:root:Epoch 012 - Loss: 0.4339 - Acc: 0.7939
INFO:root:Epoch 013 - Loss: 0.4342 - Acc: 0.7937
INFO:root:Epoch 014 - Loss: 0.4337 - Acc: 0.7937
INFO:root:Epoch 015 - Loss: 0.4331 - Acc: 0.7925
INFO:root:Epoch 016 - Loss: 0.4318 - Acc: 0.7941
INFO:root:Epoch 017 - Loss: 0.4300 - Acc: 0.7963
INFO:root:Epoch 018 - Loss: 0.4286 - Acc: 0.7975
INFO:root:Epoch 019 - Loss: 0.4275 - Acc: 0.7989
INFO:root:Epoch 020 - Loss: 0.4264 - Acc: 0.7986
INFO:root:Epoch 021 - Loss: 0.4257 - Acc: 0.7983
INFO:root:Epoch 022 - Loss: 0.4252 - Acc: 0.7987
INFO:root:Epoch 023 - Loss: 0.4245 - Acc: 0.7985
INFO:root:Epoch 024 - Loss: 0.4240 - Acc: 0.7981
INFO:root:Epoch 025 - Loss: 0.4234 - Acc: 0.7989
INFO:root:Epoch 026 - Loss: 0.4228 - Acc: 0.7988
INFO:root:Epoch 027 - Loss: 0.4223 - Acc: 0.7984
INFO:root:Epoch 028 - Loss: 0.4219 - Acc: 0.7986
INFO:root:Epoch 029 - Loss: 0.4215 - Acc: 0.7983
INFO:root:Epoch 030 - Loss: 0.4211 - Acc: 0.7989
INFO:root:Epoch 031 - Loss: 0.4208 - Acc: 0.7994
INFO:root:Epoch 032 - Loss: 0.4203 - Acc: 0.7999
INFO:root:Epoch 033 - Loss: 0.4199 - Acc: 0.8005
INFO:root:Epoch 034 - Loss: 0.4195 - Acc: 0.8005
INFO:root:Epoch 035 - Loss: 0.4190 - Acc: 0.8022
INFO:root:Epoch 036 - Loss: 0.4185 - Acc: 0.8018
INFO:root:Epoch 037 - Loss: 0.4181 - Acc: 0.8024
INFO:root:Epoch 038 - Loss: 0.4176 - Acc: 0.8027
INFO:root:Epoch 039 - Loss: 0.4173 - Acc: 0.8047
INFO:root:Epoch 040 - Loss: 0.4168 - Acc: 0.8045
INFO:root:Epoch 041 - Loss: 0.4163 - Acc: 0.8043
INFO:root:Epoch 042 - Loss: 0.4157 - Acc: 0.8045
INFO:root:Epoch 043 - Loss: 0.4151 - Acc: 0.8056
INFO:root:Epoch 044 - Loss: 0.4147 - Acc: 0.8062
INFO:root:Epoch 045 - Loss: 0.4143 - Acc: 0.8060
INFO:root:Epoch 046 - Loss: 0.4140 - Acc: 0.8061
INFO:root:Epoch 047 - Loss: 0.4137 - Acc: 0.8061
INFO:root:Epoch 048 - Loss: 0.4132 - Acc: 0.8061
INFO:root:Epoch 049 - Loss: 0.4127 - Acc: 0.8066
INFO:root:Epoch 050 - Loss: 0.4123 - Acc: 0.8072
INFO:root:Epoch 051 - Loss: 0.4119 - Acc: 0.8068
INFO:root:Epoch 052 - Loss: 0.4114 - Acc: 0.8082
INFO:root:Epoch 053 - Loss: 0.4110 - Acc: 0.8094
INFO:root:Epoch 054 - Loss: 0.4106 - Acc: 0.8095
INFO:root:Epoch 055 - Loss: 0.4101 - Acc: 0.8105
INFO:root:Epoch 056 - Loss: 0.4096 - Acc: 0.8114
INFO:root:Epoch 057 - Loss: 0.4091 - Acc: 0.8117
INFO:root:Epoch 058 - Loss: 0.4086 - Acc: 0.8117
INFO:root:Epoch 059 - Loss: 0.4081 - Acc: 0.8117
